Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
2555955,16000,-2000,282,1.1604161e+09,0.18257593,4.4760041,5767.749,48189.172,6373.0337,107606.34,282611.66,4753635,1.01072e+11,0.77754223,1.1503135,0.50177938,1.5646176,7.9252424,1.1194582,0.9124788,1.8819629,755,1.9377971
2555956,16000,0,288,1.1967383e+09,0.16222976,9.5809784,4910.6797,63075.66,6366.9297,117280.61,304466.34,5059480.5,1.18076e+11,0.75679928,1.2154415,0.5413534,1.5766323,7.6491818,1.080464,0.90752858,1.9137931,755,1.9633226
2555957,16000,2000,303,1.2535035e+09,0.1069896,354.58813,5098.6934,82649.938,6360.8262,176445.5,383704.53,5980970.5,1.7343599e+11,0.69980109,1.333729,0.47943038,1.4776673,9.1816835,1.2969332,0.93361628,1.7612733,755,1.8993187
2555958,16000,4000,303,1.2591601e+09,0.1164156,337.34964,5446.4468,77658.703,6354.7222,131916.61,368671.72,6138758.5,1.84892e+11,0.7013092,1.3201561,0.4832536,1.4867857,9.1023941,1.2857335,0.93234336,1.7679045,755,1.8980296
2555959,16000,6000,308,1.2763059e+09,0.1234787,321.95895,7416.1201,77414.773,6348.6187,119626.02,360401.28,6466934,1.98424e+11,0.69753373,1.328954,0.48888889,1.4819258,9.2299232,1.3037472,0.93438703,1.7572944,755,1.8930975
2555960,16000,8000,300,1.2363109e+09,0.12948832,312.51825,9894.7852,73483.008,6542.9717,149919.91,346380.53,6277156.5,1.8788799e+11,0.72073579,1.2606479,0.47619048,1.4809033,9.1023941,1.2857335,0.93234336,1.7679045,755,1.9022608
2555961,16000,10000,273,1.1231048e+09,0.19309562,308.98859,15403.836,71189.422,5880.0718,97927.781,270351.56,5525761.5,1.5790799e+11,0.79621851,1.0518187,0.47727272,1.5557576,7.9371781,1.1211441,0.91269016,1.8806366,755,1.9402596
2555962,16000,12000,271,1.0976646e+09,0.21925475,305.15671,17285.596,69909.562,3880.0718,87609.094,250821.8,5911923,1.79512e+11,0.79518926,1.0343909,0.47377622,1.5553955,7.9133425,1.1177772,0.91226792,1.8832891,755,1.9424063
2555963,16000,14000,265,1.0774225e+09,0.23879209,301.95621,19122.264,69304.438,1880.0718,87845.211,238115.66,5961754,1.7855599e+11,0.81363636,1.002419,0.46328673,1.5539862,7.8426876,1.1077971,0.91101116,1.8912467,755,1.9491364
2621486,18000,-12000,224,9.2074342e+08,0.29719907,80.382004,11294.897,39481.027,719.73901,81212.461,197310.64,4077630.2,8.8428003e+10,0.88432896,0.85301113,0.4148148,1.5624533,7.0742097,0.99924785,0.89680529,1.9880637,755,2.0192118
2621487,18000,-10000,307,1.2661787e+09,0.11049071,37.217556,7648.479,99489.508,2452.5261,152344.08,379480.59,6537082,1.9084801e+11,0.6787805,1.4765424,0.55017918,1.5617982,8.1836739,1.1559622,0.9170059,1.8541114,755,1.9237831
2621488,18000,-8000,329,1.3986779e+09,0.11311782,13.439038,9746.2285,99999.492,4185.313,74258.766,394183.34,7614910.5,2.79272e+11,0.63118094,1.7236468,0.55480605,1.5287511,8.9783411,1.2682106,0.93033648,1.7785146,755,1.8828282
2621489,18000,-6000,328,1.3503537e+09,0.10704476,6.7398906,5183.0869,100043.39,5918.3677,145055.53,398149.34,6694832.5,1.8897201e+11,0.65527338,1.569563,0.58571428,1.5498524,8.4867735,1.1987756,0.92219138,1.8236074,755,1.913087
2621490,18000,-4000,316,1.3028698e+09,0.15938248,19.071404,1086.9874,59686.156,7723.2832,131534.16,320505.25,5828488,1.3895999e+11,0.70514369,1.3513024,0.56327987,1.5564609,8.3390608,1.1779109,0.91968054,1.8381963,755,1.9163213
