Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
3538967,138,-166,357,1437.8248,0.062626101,157.79941,31.123993,82.754814,1.1315198,408.60559,537.13098,11769.466,507040,0.8081547,0.91102695,0.55781251,1.3600315,11.560797,1.6521846,0.97040778,1.5971831,711,1.8532887
3538968,138,-164,410,1650.8538,0.052709803,165.76297,32.656044,82.70887,2.9148638,482.59863,627.35522,14255.584,648260,0.76580596,1.0741608,0.63962561,1.3137888,13.248048,1.8933144,0.99276322,1.5211267,711,1.8271235
3538969,138,-162,426,1704.2456,0.046409797,170.45885,32.202026,82.679642,3.6436462,516.94006,679.30713,14691.811,664168,0.76364541,1.128963,0.66562498,1.2954619,13.807825,1.9733135,0.99975997,1.5,711,1.825122
3538970,138,-160,412,1648.5441,0.054456674,175.65251,32.464447,82.67382,1.7614172,438.22415,616.77911,14287.221,649416,0.76634067,1.0949414,0.64576805,1.3184412,13.212339,1.888211,0.99231035,1.5225352,711,1.825604
3538971,138,-158,124,514.14386,0.12745731,161.89665,12.427667,46.312374,0.61241245,141.84042,225.14635,2048.0715,47748,0.79845268,0.32682076,0.2,1.1823574,7.2404399,1.0347508,0.90073711,1.9535211,711,2.3132162
3538972,138,-156,385,1568.9507,0.049156416,184.17363,31.281424,82.818733,1.9431636,472.1514,633.31458,12701.588,547340,0.79525161,0.99458599,0.6025039,1.3440877,12.347047,1.7645499,0.98107803,1.559155,711,1.8345743
3538973,138,-154,348,1417.4448,0.049479093,190.47478,31.892895,82.975357,0.14408304,459.97961,599.99432,11677.244,505380,0.82329655,0.88495886,0.56493509,1.5168141,10.319532,1.4747922,0.95252448,1.6690141,711,1.7922484
3538974,138,-152,60,305.81293,0.062867664,165.72452,11.483185,60.998699,0.71639335,188.1357,247.24026,1031.8931,21632,0.69830507,0.35113665,0.094488189,0.89433366,6.75176,0.96491224,0.89118236,2.0225353,711,2.6334453
3538978,138,-144,72,310.46164,0.13700257,177.73711,23.716337,64.336784,0.38963577,90.040207,168.75031,1860.9469,71744,0.85954618,0.41119242,0.11302983,0.93865955,6.8845196,0.98388523,0.8938244,2.0028169,711,2.5765953
3538979,138,-142,264,1080.6671,0.030892983,196.66713,36.162735,85.055763,1.0506729,521.25134,663.01135,10166.118,488700,0.67352229,0.90828496,0.38095239,1.1052997,10.564177,1.5097549,0.95615941,1.6535212,711,2.1268573
3604496,140,-180,120,472.07318,0.055950429,152.25023,24.921368,81.571564,0.30523106,229.55109,325.61761,3810.2131,165936,0.4929972,0.78612822,0.17118402,0.75844502,8.1696301,1.1675438,0.91773844,1.8450705,711,2.6182351
3604497,140,-178,59,226.43576,0.0570806,160.38611,15.750191,85.428238,1.4606639,141.02916,223.27144,1465.9034,66308,0.48451197,0.54669619,0.089123867,0.76627272,7.0025396,1.0007519,0.89614356,1.9859155,711,2.7244127
3604503,140,-166,349,1431.235,0.056433178,159.94713,33.412827,84.759048,1.1394675,440.91498,564.53796,12131.232,544492,0.81627309,0.89473593,0.54702193,1.369101,11.294419,1.6141158,0.96668291,1.6112676,711,1.8581077
3604504,140,-164,395,1578.8802,0.045337852,166.93285,35.083893,84.710114,2.9177206,530.30145,661.5293,14493.385,685840,0.77604574,1.0213729,0.61815339,1.3348879,12.666093,1.8101455,0.98527861,1.5450704,711,1.8303838
3604505,140,-162,403,1628.2896,0.039950687,171.71336,34.873909,84.679787,4.5325713,563.55383,715.66309,14809.505,701028,0.77346516,1.0631175,0.63067293,1.3265563,12.933451,1.8483543,0.98874485,1.5338029,711,1.8278694
3604506,140,-160,387,1556.5078,0.048537899,176.76749,34.499859,84.673737,3.1599739,465.11316,634.80469,14113.746,669552,0.76784354,1.0307376,0.6056338,1.3423549,12.409564,1.7734842,0.98190677,1.5563381,711,1.8336439
3604507,140,-158,264,1078.0227,0.042031411,178.44128,27.046877,79.245949,2.608932,433.34586,567.71698,7692.1396,305004,0.79692364,0.66793245,0.41379312,1.3560019,9.4446583,1.3497616,0.93902731,1.7309859,711,1.9723032
3604508,140,-156,360,1462.1479,0.040773835,184.13657,34.261948,84.814842,1.096324,520.28174,671.28943,12818.688,587364,0.79220057,0.93811637,0.57052296,1.3821518,11.399484,1.629131,0.96815902,1.6056339,711,1.8440824
3604510,140,-152,54,302.76453,0.054584451,173.81265,15.003563,69.830917,0.60338736,207.44652,264.01157,1083.1023,27508,0.639413,0.33275673,0.08503937,0.86610663,6.6964178,0.95700312,0.89007032,2.0309858,711,2.6664536
3604514,140,-144,75,311.91171,0.12998852,178.0285,24.030304,65.786171,0.64896637,89.607292,173.6474,1993.7201,79232,0.80792791,0.44924796,0.11664075,0.92579627,6.9726567,0.99648124,0.89555889,1.9901408,711,2.5785041
3604515,140,-142,191,805.24414,0.026445065,191.4339,36.021629,86.992348,0.91218877,493.36572,618.58075,7362.0649,366660,0.62705982,0.75406939,0.26977402,0.8775385,9.390379,1.3420044,0.93816239,1.7352113,711,2.413192
