Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
131087,3090000,778000,56,2.262069e+08,0.081738189,83.926186,34960.707,84641.195,359.10858,42277.41,186485.62,2043839.9,1.08388e+11,0.87337661,0.75922626,0.082717873,1.9721823,4.1656952,0.52725911,0.83109027,2.8821375,1367,2.3120248
131088,3090000,780000,75,2.9420083e+08,0.071523011,76.224335,27254.414,82840.234,595.26337,54867.164,227354.73,2237372,1.06084e+11,0.58342344,1.2915211,0.10623229,1.7401439,4.6323538,0.58632493,0.84248304,2.692533,1367,2.3746779
131089,3090000,782000,72,2.8705606e+08,0.073085107,77.296127,26060.824,81050.047,434.14285,54461.672,222164.09,2113327.2,1.01452e+11,0.61697966,1.2188641,0.10271041,1.9858044,4.3307729,0.54815334,0.83522415,2.8103952,1367,2.2536016
131090,3090000,784000,69,2.7018992e+08,0.079311505,79.41716,25966.211,79281.273,273.02234,51406.086,206905.2,2024861.9,9.7739997e+10,0.65430522,1.1553932,0.099710986,1.9867082,4.3046632,0.54484856,0.83457822,2.8213763,1367,2.2580543
131091,3090000,786000,60,2.3500291e+08,0.079078265,82.313675,28928.912,77529.5,111.90183,48656.172,193247.09,1844626.6,8.9444e+10,0.80451977,0.82282245,0.087847732,1.9765588,4.1819611,0.52931792,0.83150297,2.8748169,1367,2.3053885
196623,3092000,778000,50,1.9350226e+08,0.0811731,87.865517,32201.561,82643.18,375.05832,49798.777,173078,1680254.6,8.2984002e+10,0.94693875,0.71108282,0.074515648,1.9620767,4.1463423,0.5248096,0.8305977,2.8909223,1367,2.3244421
196624,3092000,780000,70,2.7497402e+08,0.068138137,78.183594,23063.672,80773.398,1106.8224,65719.992,225193.38,1850994.6,8.0999997e+10,0.59668738,1.2816051,0.099573255,1.7310358,4.6163802,0.58430308,0.84210747,2.6983895,1367,2.3856018
196625,3092000,782000,69,2.6724811e+08,0.069501199,79.784042,21584.342,78912.328,2101.627,64164.684,219819.44,1764650.6,7.6868002e+10,0.61338449,1.3024788,0.098430812,1.7302356,4.6104183,0.58354849,0.84196711,2.7005856,1367,2.3873441
196626,3092000,784000,63,2.4191134e+08,0.076742321,83.69722,21823.463,77061.906,828.9491,59513.051,199028.64,1589903.4,6.9128004e+10,0.68458784,1.1434902,0.091836736,1.9771749,4.2840009,0.54223329,0.83406496,2.8301611,1367,2.2701688
196627,3092000,786000,51,1.9833176e+08,0.083366893,87.115097,25833.787,75220.891,1032.3186,47049.219,172903.69,1418690.4,6.2635999e+10,0.94117647,0.71089906,0.075780086,1.9629129,4.1511636,0.52541983,0.83072054,2.8887262,1367,2.3228796
196628,3092000,788000,50,1.9866253e+08,0.084159188,86.88372,24497.109,73394.031,1235.8594,36923.52,172231.33,1348726.4,5.7495998e+10,0.97387755,0.67717361,0.074515648,1.9620767,4.1463423,0.5248096,0.8305977,2.8909223,1367,2.3244421
196629,3092000,790000,51,2.0012147e+08,0.084692515,86.588753,22997.602,71585.828,1439.4001,37072.914,172317.45,1340419,5.5319998e+10,0.96392155,0.6794349,0.075892858,1.9638215,4.1495552,0.52521628,0.8306796,2.8894582,1367,2.3223147
196630,3092000,792000,51,2.0214597e+08,0.085261218,86.23761,21489.793,69794.023,1612.5476,37263.141,172608.31,1284340.6,5.0839998e+10,0.96392155,0.6794349,0.075892858,1.9638215,4.1495552,0.52521628,0.8306796,2.8894582,1367,2.3223147
196631,3092000,794000,51,2.0459835e+08,0.085892916,85.822632,20008.889,68024.211,1460.9193,37481.352,173012.44,1232472.1,4.6776001e+10,0.96392155,0.6794349,0.075892858,1.9638215,4.1495552,0.52521628,0.8306796,2.8894582,1367,2.3223147
196632,3092000,796000,53,2.0747765e+08,0.086600393,85.331116,18572.73,66284.109,1299.7987,37730.773,173512.45,1291288.5,4.9039999e+10,0.94049346,0.68380582,0.078286558,1.9644701,4.16084,0.52664459,0.83096683,2.8843338,1367,2.3198626
196633,3092000,798000,54,2.1080274e+08,0.08740145,84.74688,17190.186,64572.637,1138.6782,37849.141,174093.97,1304347.5,4.9028002e+10,0.92941999,0.68581361,0.079763666,1.967062,4.162457,0.52684927,0.83100796,2.8836017,1367,2.3172293
196634,3092000,800000,55,2.1466776e+08,0.08831574,84.049438,15876.633,62899.641,977.55774,38164.773,174770.97,1316637.2,4.8747999e+10,0.9164983,0.68782538,0.081240766,1.9696326,4.1640754,0.52705413,0.83104908,2.8828697,1367,2.3146167
196635,3092000,802000,56,2.1921606e+08,0.089377515,83.214813,14650.833,61274.461,816.43719,38526.855,175560.58,1329813.1,4.8256e+10,0.90324676,0.68983924,0.082717873,1.9721823,4.1656952,0.52725911,0.83109027,2.8821375,1367,2.3120248
196636,3092000,804000,58,2.2457072e+08,0.090619847,82.216476,13524.902,59694.461,655.31671,38815.098,176469.58,1376942.4,4.8647999e+10,0.87598306,0.69422245,0.085672081,1.9772204,4.1689382,0.52766961,0.83117265,2.8806734,1367,2.3069015
196637,3092000,806000,59,2.3097709e+08,0.09210135,81.027969,12524.137,58174.184,494.1962,39338.125,177523.72,1391758.9,4.7775998e+10,0.86265343,0.69626296,0.087149188,1.9797094,4.1705613,0.52787507,0.83121389,2.8799415,1367,2.3043694
196638,3092000,808000,61,2.3874981e+08,0.09392076,79.628716,11675.562,56716.051,333.07568,39752.871,178729.25,1463167,4.9848001e+10,0.8377049,0.7003774,0.089837998,1.9786768,4.2635355,0.53964299,0.8335548,2.8389459,1367,2.2733238
196639,3092000,810000,62,2.483205e+08,0.096201137,78.012764,11010.749,55321.938,171.95517,40379.09,180103.06,1494195.6,4.9979998e+10,0.82601798,0.70235121,0.091310754,1.9811113,4.2652335,0.53985792,0.83359718,2.8382137,1367,2.2708311
196640,3092000,812000,66,2.6030162e+08,0.099117167,76.198837,10566.627,53990.613,10.834664,40898.883,181664.02,1628910.6,5.3719998e+10,0.78321677,0.7106775,0.097201765,1.9906641,4.2720389,0.54071927,0.833767,2.8352854,1367,2.2610416
262160,3094000,780000,30,1.2141785e+08,0.19304848,24.670065,8236.4521,28778.205,393.07639,32632.908,88902.305,304564.69,4.6e+09,0.78160918,0.75217593,0.234375,1.4755044,3.5045817,0.4435809,0.81319308,3.2371888,1367,2.8946233
262161,3094000,782000,28,1.101296e+08,0.23084518,1.796494,5808.7446,24581.316,1724.9205,26360.002,77427.734,224700.31,2.7e+09,0.76984125,0.74349242,0.22764228,1.461879,3.4965725,0.44256717,0.81296134,3.2423134,1367,2.9091995
262170,3094000,800000,41,1.4438906e+08,0.083932027,116.52538,3273.7136,49428.309,0.96616113,47729.559,147030.77,615286.19,1.2636e+10,1,0.65762115,0.075925924,2.0799859,3.596374,0.45519918,0.81582153,3.1800878,1367,2.4041913
262171,3094000,802000,41,1.511244e+08,0.076423563,119.51774,2761.3032,52703.875,41.728546,53001.453,157637.16,602974.69,1.2156e+10,1,0.65762115,0.075925924,2.0799859,3.596374,0.45519918,0.81582153,3.1800878,1367,2.4041913
262172,3094000,804000,44,1.6812483e+08,0.076002419,104.97591,4229.0957,55188.004,82.490929,57482.273,166727.47,754782.38,2.0144001e+10,0.99365753,0.66415173,0.065868266,1.9484055,4.1319451,0.52298737,0.83023012,2.897511,1367,2.339366
262173,3094000,806000,47,1.7936098e+08,0.079522438,103.18449,4073.6436,53934.543,123.25331,53347.98,168354.25,884593.75,2.5551999e+10,0.98612398,0.67062831,0.07025411,1.9557971,4.1383314,0.52379566,0.83039331,2.8945827,1367,2.3315215
262174,3094000,808000,48,1.8425326e+08,0.081100687,108.43155,2731.8242,52200.414,164.0157,38032.344,168966.36,922269.38,2.6424001e+10,0.98315603,0.67278391,0.071641788,1.9576145,4.1415319,0.5242008,0.83047497,2.8931186,1367,2.3293242
262175,3094000,810000,49,1.8727723e+08,0.081769735,124.24683,1445.8954,50507.504,255.74316,38174.383,169648.92,961822.31,2.7243999e+10,0.97959185,0.67496037,0.073025338,1.9594061,4.1447377,0.52460653,0.83055675,2.8916545,1367,2.3271515
262176,3094000,812000,50,1.9104122e+08,0.082630761,184.95844,752.90417,48868.297,399.8941,38530.414,170450.23,1003043.4,2.8068e+10,0.97387755,0.67717361,0.074515648,1.9620767,4.1463423,0.5248096,0.8305977,2.8909223,1367,2.3244421
262177,3094000,814000,50,1.9592075e+08,0.0837887,239.53653,1313.5312,47308.078,596.06171,38892.004,171416.42,1019042.5,2.8272001e+10,0.97387755,0.67717361,0.074515648,1.9620767,4.1463423,0.5248096,0.8305977,2.8909223,1367,2.3244421
262178,3094000,816000,51,2.0236302e+08,0.085315146,254.1761,2025.8008,45867.07,792.22931,39205.738,172646.36,1064306.9,2.9464001e+10,0.96392155,0.6794349,0.075892858,1.9638215,4.1495552,0.52521628,0.8306796,2.8894582,1367,2.3223147
262179,3094000,818000,54,2.1140024e+08,0.087433517,260.72473,2415.8306,44619.082,988.39691,39721.477,174308.55,1190351.2,3.4191999e+10,0.92941999,0.68581361,0.079763666,1.967062,4.162457,0.52684927,0.83100796,2.8836017,1367,2.3172293
262180,3094000,820000,58,2.2481686e+08,0.090550423,266.41986,2254.6025,43661.902,1184.5645,40533.215,176633.94,1330925.5,3.8924001e+10,0.87598306,0.69422245,0.085672081,1.9772204,4.1689382,0.52766961,0.83117265,2.8806734,1367,2.3069015
262181,3094000,822000,62,2.4644371e+08,0.09566205,282.55414,1252.0411,44610.461,1198.7316,41738.652,179926.02,1482335.6,4.4464001e+10,0.82601798,0.70235121,0.091310754,1.9811113,4.2652335,0.53985792,0.83359718,2.8382137,1367,2.2708311
262182,3094000,824000,73,2.8502909e+08,0.10524292,48.869293,1565.1857,46599.406,1037.6111,43161.375,184481.61,1810623.2,5.5255998e+10,0.72983259,0.72461474,0.10656934,2.0007846,4.3029337,0.54462963,0.8345353,2.8221083,1367,2.2450902
262183,3094000,826000,94,3.6237472e+08,0.12416025,64.579971,5976.626,48589.258,876.49054,44830.691,191510.5,2411883.2,7.4876002e+10,0.66460764,0.76627934,0.13682678,2.0431814,4.3430662,0.54970932,0.83552724,2.8052709,1367,2.2005284
262184,3094000,828000,134,5.391369e+08,0.15824459,61.687496,12724.178,50579.91,715.37006,49113.129,206914.06,3601685.2,1.14436e+11,0.66939735,0.84062934,0.19308357,2.106915,4.4274502,0.56038994,0.83759093,2.7708638,1367,2.131031
262185,3094000,830000,249,9.8967379e+08,0.18926938,49.164078,22968.42,66662.031,554.24951,68476.383,256336.69,7807951,2.90708e+11,0.76305223,1.056669,0.35775861,2.22457,4.6524768,0.58887196,0.84295475,2.6852124,1367,2.0010204
262186,3094000,832000,470,1.8619843e+09,0.19204721,35.296043,37339.594,108980.94,393.12903,85910.906,349051.03,19908628,1.077276e+12,0.82277369,1.513577,0.59343433,2.1757407,5.663671,0.71686047,0.86492813,2.3843338,1367,1.8963749
262187,3094000,834000,501,1.966935e+09,0.19272472,31.909306,35890.137,110064.51,232.00851,77463.648,358122.19,20365424,1.082964e+12,0.81712574,1.5831616,0.63257575,2.1605659,5.7580657,0.72880816,0.86682719,2.3616397,1367,1.9038733
262188,3094000,836000,516,2.0365249e+09,0.18601264,28.432146,34884.488,111513.75,70.888008,80666.695,370918.56,20675164,1.1026159e+12,0.80683374,1.6195167,0.65151513,2.1512527,5.8048792,0.73473346,0.86776048,2.3506589,1367,1.9093591
327696,3096000,780000,30,1.1948642e+08,0.22291674,25.957529,7711.9204,28010.68,309.47269,27854.377,82071.594,299587.97,4.4280003e+09,0.80229884,0.7486971,0.22556391,1.4863617,3.510325,0.44430783,0.81335908,3.2335286,1367,2.8826456
327697,3096000,782000,27,1.1038932e+08,0.24671768,2.9525783,4915.6191,23847.506,1525.562,20585.24,74983.953,212673.16,2.388e+09,0.83190882,0.72875881,0.21951219,1.4605752,3.4954314,0.44242272,0.81292826,3.2430453,1367,2.9104211
327722,3096000,832000,357,1.430537e+09,0.28450397,42.627102,40037.66,105516.18,409.9213,118850.2,251368.17,14777204,7.9925602e+11,0.94948542,0.69018328,0.46484375,2.1960125,5.2784634,0.66810411,0.85692799,2.4853587,1367,1.9143671
327723,3096000,834000,465,1.834265e+09,0.27507725,36.612442,37908.117,107161.2,1838.1855,92890.891,289473.38,18283660,9.571e+11,0.93190581,0.95326257,0.60389608,2.1795702,5.5810328,0.70640081,0.86324638,2.4048316,1367,1.9064351
327724,3096000,836000,488,1.9402971e+09,0.19267201,32.702492,35767.77,108475.06,2064.3875,118230.27,355737.56,18567808,9.5962798e+11,0.89207089,1.097778,0.63376623,2.1677122,5.648735,0.71497005,0.86462551,2.3879941,1367,1.9128364
327725,3096000,838000,512,2.0340124e+09,0.17151025,28.054008,33828.332,110210.56,1903.267,128234.98,386043.91,19168172,9.8566e+11,0.84441507,1.3050425,0.64321607,2.1539538,5.8048792,0.73473346,0.86776048,2.3506589,1367,1.9054428
327726,3096000,840000,535,2.1243268e+09,0.14838019,22.948351,32666.902,112476.5,1742.1465,154683.59,424157.97,20008160,1.035688e+12,0.80066508,1.4595317,0.58342421,1.8649889,7.5422549,0.95463604,0.89906198,2.0395315,1367,1.8396449
327727,3096000,842000,554,2.2022935e+09,0.14794075,18.046896,32106.51,114879.59,1581.026,157207.3,432512.47,20926448,1.102656e+12,0.76756257,1.6120473,0.59698278,1.8551689,7.7050371,0.97523969,0.90171468,2.0175695,1367,1.8337247
327728,3096000,844000,571,2.2637174e+09,0.14888687,13.631462,31963.084,115624.82,1419.9054,158850.89,437107.06,21762938,1.160792e+12,0.74410546,1.7138228,0.61397851,1.8470037,7.8118176,0.98875505,0.90343285,2.0036604,1367,1.8332521
327729,3096000,846000,584,2.3139697e+09,0.1501727,9.5671396,32086.473,115639.45,1258.7849,159380.5,440036.06,22599660,1.230212e+12,0.72979861,1.7701117,0.62795699,1.8401864,7.8865991,0.99822032,0.90462601,1.9941435,1367,1.8344948
327730,3096000,848000,588,2.3539182e+09,0.15141675,5.8673615,32431.4,115320.8,1097.6644,156334.14,441991.22,22907234,1.2586281e+12,0.72229946,1.8027388,0.63225806,1.8379236,7.9098978,1.0011693,0.9049961,1.9912152,1367,1.8350291
327731,3096000,850000,597,2.3857587e+09,0.15240383,2.4247179,32922.836,114799.01,936.54388,153218.39,443527.19,23749370,1.334084e+12,0.71328682,1.825834,0.64262646,1.8326566,7.9569106,1.0071198,0.90574044,1.9853587,1367,1.8371246
327732,3096000,852000,606,2.4124951e+09,0.15327884,359.10492,33487.328,114242.74,775.4234,152443.92,444730.62,24645878,1.413416e+12,0.70180833,1.8595624,0.65231431,1.8268486,8.0104723,1.0138992,0.90658462,1.9787701,1367,1.8389928
327733,3096000,854000,613,2.4342682e+09,0.15343191,355.87384,34106.293,113720.24,614.30286,154158.56,446510.12,25440776,1.480456e+12,0.69118983,1.9066865,0.65984929,1.8220503,8.0526333,1.0192355,0.90724623,1.9736457,1367,1.8407052
327734,3096000,856000,617,2.4510111e+09,0.15262331,352.68808,34765.48,113232,453.18237,156979.17,449228.31,26114718,1.5405561e+12,0.68256539,1.9291235,0.66487068,1.8192351,8.070838,1.0215397,0.90753114,1.9714495,1367,1.8424958
327735,3096000,858000,619,2.4506388e+09,0.15093374,349.22925,35205.852,112779.63,182.82149,164932.61,451701.38,26700170,1.592512e+12,0.67295617,1.9473763,0.66487646,1.8176563,8.1013632,1.0254034,0.90800786,1.9677892,1367,1.8409411
393232,3098000,780000,34,1.2714184e+08,0.22870465,30.895317,6654.9243,27477.617,493.08649,20433.592,83581.797,353701.34,5.328e+09,0.73440284,0.89037561,0.24637681,1.5019482,3.5207107,0.44562235,0.81365865,3.2269399,1367,2.8662429
393233,3098000,782000,27,1.1408517e+08,0.24264616,8.1952362,3951.365,23373.471,1464.4847,21997.227,76865.742,212848.33,2.368e+09,0.86324787,0.72677469,0.2109375,1.4715737,3.5011446,0.44314587,0.81309366,3.2393851,1367,2.8983119
393259,3098000,834000,459,1.8092658e+09,0.36205983,38.691273,36540.23,104280.65,740.32092,77463.836,250591.27,17408488,8.8307997e+11,0.94833082,0.9020291,0.59610391,2.1821604,5.5636373,0.70419908,0.86289006,2.409224,1367,1.9052407
393260,3098000,836000,482,1.9154748e+09,0.31458387,34.79475,34632.41,105466.49,2572.9407,77380.664,276614.5,17617134,8.8598e+11,0.91989374,0.96756983,0.625974,2.1711035,5.6309156,0.71271461,0.86426371,2.3923864,1367,1.910885
393261,3098000,838000,500,1.9845211e+09,0.2386321,30.714304,33477.551,107057.47,3896.7664,106203.23,323272.19,17981714,9.0615998e+11,0.88860923,1.0350032,0.57077628,1.8832809,7.1543097,0.90553319,0.89256841,2.0959005,1367,1.8646181
393262,3098000,840000,517,2.0612268e+09,0.22888294,25.94981,32597.828,109144.7,3735.646,109493.71,336403.97,18386776,9.23308e+11,0.85709143,1.1004857,0.56938326,1.8728009,7.4015217,0.93682325,0.89673495,2.0592973,1367,1.8454337
393263,3098000,842000,531,2.1179478e+09,0.21625298,21.694986,32155.996,111839.06,3574.5254,115595.35,350817.72,18850058,9.5420803e+11,0.83377749,1.1598864,0.58223683,1.8674356,7.4947529,0.94862366,0.89828008,2.0461202,1367,1.8423702
393264,3098000,844000,542,2.1659904e+09,0.20600802,17.719191,32036.256,113294.5,3413.405,120983.45,363488.88,19350044,9.9549597e+11,0.82042956,1.1911019,0.59429824,1.8632591,7.5528927,0.95598251,0.89923662,2.0380673,1367,1.842078
393265,3098000,846000,553,2.2086072e+09,0.19712578,13.921592,32114.729,113554.65,3252.2844,126118.96,375225.59,20059942,1.056512e+12,0.80571061,1.234508,0.60635966,1.8585005,7.6119413,0.96345645,0.90020263,2.0300148,1367,1.8423221
393266,3098000,848000,561,2.2472748e+09,0.18749888,10.238764,32320.656,113342.8,3091.1638,133251.33,388091.09,20593462,1.105864e+12,0.78981411,1.2951394,0.61580682,1.8547754,7.650001,0.9682737,0.9008224,2.0248902,1367,1.8434542
393267,3098000,850000,572,2.2831327e+09,0.17629065,6.6145778,32612.766,112883.69,2930.0435,142293.06,403418.56,21421608,1.171456e+12,0.77452755,1.3450246,0.62788147,1.8489629,7.7105846,0.97594184,0.90180439,2.0168376,1367,1.8446767
393268,3098000,852000,582,2.3170847e+09,0.16181332,2.970288,32952.77,112318.32,2768.9229,153529.42,424198.12,22255768,1.237928e+12,0.75778812,1.4091079,0.63885838,1.8431571,7.7664986,0.98301899,0.90270573,2.009517,1367,1.8462697
393269,3098000,854000,592,2.3502316e+09,0.14828293,359.19876,33315.059,111786.14,2607.8022,165526.11,446287.44,23242026,1.319064e+12,0.73857868,1.4879841,0.63930887,1.836049,7.9098978,1.0011693,0.9049961,1.9912152,1367,1.8381193
393270,3098000,856000,597,2.378678e+09,0.14800136,355.43515,33751.781,111289.39,2446.6819,169630.69,449407.09,23896364,1.369092e+12,0.7275359,1.5333567,0.64055794,1.8323041,7.9746847,1.0093695,0.90602106,1.9831625,1367,1.8352557
393271,3098000,858000,603,2.3968128e+09,0.1471958,351.67221,34193.25,110828.49,2065.7415,175487.06,452349.69,24749508,1.43966e+12,0.70965219,1.619351,0.64630222,1.828423,8.016468,1.0146581,0.90667886,1.9780381,1367,1.8357635
393272,3098000,860000,596,2.3589407e+09,0.13951232,346.53806,33652.098,110403.39,1026.317,180838.61,460953.56,24417988,1.3924119e+12,0.70342338,1.6302321,0.63879955,1.832781,7.9746847,1.0093695,0.90602106,1.9831625,1367,1.8344752
458768,3100000,780000,34,1.313805e+08,0.21696433,39.987316,5847.396,27962.807,1438.1086,28504.393,87232.078,349913.5,5.0840003e+09,0.74688059,0.89010239,0.24637681,1.5019482,3.5207107,0.44562235,0.81365865,3.2269399,1367,2.8662429
458769,3100000,782000,30,1.1967418e+08,0.23976338,17.924116,3057.4949,23106.855,1544.7351,20398.129,79197.914,255295.06,2.976e+09,0.8091954,0.80895358,0.22556391,1.4863617,3.510325,0.44430783,0.81335908,3.2335286,1367,2.8826456
458795,3100000,834000,455,1.7972869e+09,0.38531318,40.829235,34881.688,101435.74,113.88868,78154.336,242106.64,16678198,8.2303202e+11,0.95249069,0.89069057,0.59090906,2.1837728,5.5521007,0.70273882,0.86265332,2.4121523,1367,1.9045521
458796,3100000,836000,485,1.928321e+09,0.32209471,36.427006,32571.273,102498.94,2094.7048,74625.664,274285.47,16916016,8.2028403e+11,0.91621369,0.97415704,0.62661499,2.1697474,5.6517158,0.71534735,0.86468595,2.3872621,1367,1.9093447
458797,3100000,838000,506,2.0161268e+09,0.25778949,31.349337,31222.697,103937.81,4082.8157,96115.297,313495.47,17327450,8.3315202e+11,0.87512231,1.0576867,0.55726874,1.875789,7.3456802,0.92975527,0.89580274,2.0673499,1367,1.846794
458798,3100000,840000,522,2.0776346e+09,0.24957688,26.721815,30397.639,105852.62,5729.1455,98773.016,323435.25,17673284,8.4908003e+11,0.84788316,1.1174997,0.57236844,1.8704232,7.4478455,0.9426865,0.89750445,2.0527086,1367,1.8430045
458799,3100000,842000,534,2.1237848e+09,0.23938724,22.474358,29974.359,108372.84,5568.0249,103875.06,333894.84,18124432,8.8503602e+11,0.83312607,1.1503335,0.58552629,1.866354,7.51052,0.95061934,0.89854002,2.0439239,1367,1.8422376
458800,3100000,844000,545,2.1641047e+09,0.23000167,18.446621,29883.578,110764.44,5406.9043,108198.48,343857.56,18660904,9.3125601e+11,0.81671613,1.1927457,0.5975877,1.8620193,7.5689058,0.9580093,0.89949912,2.0358713,1367,1.8420912
458801,3100000,846000,551,2.2009987e+09,0.22517927,14.589559,30029.213,111393.35,5245.7837,111714.88,350469.81,18995380,9.63468e+11,0.81152946,1.2015853,0.60482985,1.8595438,7.595746,0.96140653,0.89993823,2.0322108,1367,1.8428185
458802,3100000,848000,561,2.2347016e+09,0.22122981,10.869922,30327.576,111333.13,5084.6636,114820.48,356281.16,19723182,1.025404e+12,0.79887319,1.2321558,0.61580682,1.8547754,7.650001,0.9682737,0.9008224,2.0248902,1367,1.8434542
458803,3100000,850000,565,2.2658365e+09,0.21554057,7.2409077,30731.352,110953.97,4923.543,119217.5,363458.41,20150982,1.068428e+12,0.79071736,1.2489115,0.62019759,1.8527309,7.6719213,0.97104812,0.90117836,2.0219619,1367,1.843835
458804,3100000,852000,574,2.2943816e+09,0.21006998,3.679682,31215.332,110396.59,4762.4224,124512.52,370472.31,20904146,1.128664e+12,0.77612174,1.2917485,0.62869662,1.8477057,7.7328534,0.97876042,0.90216392,2.0139093,1367,1.8436457
458805,3100000,854000,581,2.319551e+09,0.20442441,0.17337142,31756.004,109854.56,4601.3018,128548.68,377607.41,21669606,1.1921399e+12,0.76638967,1.3156582,0.63358778,1.8434069,7.7947612,0.98659623,0.90315956,2.0058565,1367,1.8420759
458806,3100000,856000,587,2.3408353e+09,0.19826297,356.69547,32341.426,109348.87,4440.1812,134645.14,385185.16,22472006,1.261152e+12,0.75299287,1.3551306,0.64013088,1.839828,7.8289485,0.9909234,0.90370691,2.0014641,1367,1.843097
458807,3100000,858000,593,2.3562386e+09,0.18692701,353.2193,32953.246,108879.12,3815.0752,146065.05,397995.84,23302744,1.326596e+12,0.73883367,1.389452,0.61323684,1.8236367,8.1818199,1.0355868,0.90925813,1.9582723,1367,1.8165809
458808,3100000,860000,585,2.3255565e+09,0.1788839,348.68973,32703.201,108445.81,2580.3164,160535.05,404187.38,22971014,1.2871e+12,0.73280644,1.4042912,0.60496378,1.8274065,8.1321201,1.0292963,0.90848684,1.9641289,1367,1.8164023
458809,3100000,862000,563,2.2509635e+09,0.16810448,342.54272,31659.389,108050.12,1236.2468,155665.25,410203.66,21470106,1.137932e+12,0.74021351,1.3622339,0.58221304,1.8362694,7.9985075,1.0123848,0.90639639,1.9802343,1367,1.8172861
524303,3102000,778000,13,59545660,0.42202985,136.71025,5268.2163,14439.493,977.28516,17169.531,42107.398,86230.258,7.24e+08,0.97435898,0.37714264,0.14444445,1.6818755,3.1742744,0.40177333,0.80328405,3.4699852,1367,2.8322561
524304,3102000,780000,31,1.2014652e+08,0.13073342,57.22963,5739.479,36606.352,1161.3917,56219.305,107465.04,370792.38,6.9479997e+09,0.59784949,0.7972433,0.098726116,1.4736862,4.0831118,0.51680642,0.82897627,2.9202049,1367,2.714613
524305,3102000,782000,33,1.26436e+08,0.23292549,36.055145,2333.8538,23136.049,1758.679,20185.742,82590.82,305274.66,3.764e+09,0.76325756,0.8728177,0.23913044,1.5007569,3.5195537,0.44547591,0.81362534,3.2276721,1367,2.867357
524331,3102000,834000,460,1.8320462e+09,0.38380152,42.667099,32619.863,98591.844,92.20916,79370.203,244917.48,15940901,7.4936399e+11,0.94632,0.90525919,0.59895831,2.1817224,5.5607486,0.70383346,0.86283082,2.409956,1367,1.9065176
524332,3102000,836000,496,1.9662739e+09,0.27552888,37.38607,30287.582,99553.664,2080.4792,96380.977,299463.16,16539312,7.6820801e+11,0.88844085,1.029127,0.55172414,1.8801514,7.2511859,0.917795,0.89421344,2.0812593,1367,1.8525705
524333,3102000,838000,514,2.0441097e+09,0.26924428,32.243839,28960.27,100852.45,4072.4443,91388,308875.75,16858582,7.81196e+11,0.85803354,1.0915999,0.56359649,1.8727567,7.4066401,0.93747109,0.89682019,2.0585651,1367,1.843865
524334,3102000,840000,529,2.0924888e+09,0.26072639,27.719913,28170.287,102603.39,6066.4263,90077.375,317573.31,17275008,8.0814401e+11,0.83846021,1.1367477,0.58004385,1.8681328,7.4842777,0.94729781,0.89810717,2.0475843,1367,1.8424804
524335,3102000,842000,536,2.1301403e+09,0.25083765,23.423727,27736.207,104918.7,7561.5244,96257.734,326672.56,17324846,8.1083597e+11,0.82848376,1.1616901,0.58771932,1.8656089,7.5210686,0.95195448,0.89871371,2.0424597,1367,1.8421712
524336,3102000,844000,545,2.1645524e+09,0.24004425,19.261427,27621.605,107846.07,7400.4038,100838.42,336622.66,17833504,8.5978402e+11,0.81983268,1.1780626,0.59824371,1.8621713,7.5635605,0.95733279,0.89941156,2.0366032,1367,1.8426522
524337,3102000,846000,552,2.1981985e+09,0.23294558,15.231917,27781.07,109111.8,7239.2832,105362.44,344358.78,18242660,8.97936e+11,0.81089061,1.1994971,0.60592753,1.8590889,7.6011367,0.96208888,0.90002626,2.0314789,1367,1.8428618
524338,3102000,848000,560,2.230911e+09,0.22749476,11.296463,28109.104,109276.35,7078.1631,109556.56,351043,18768894,9.4067202e+11,0.80037695,1.2248091,0.61336255,1.8550524,7.6554694,0.96896583,0.90091127,2.0241582,1367,1.8421543
524339,3102000,850000,564,2.2620557e+09,0.22316487,7.4571824,28559.188,108999.89,6917.0425,114186.85,356897.66,19119490,9.7399603e+11,0.7911014,1.2489325,0.61504906,1.8525797,7.6994982,0.97453862,0.9016251,2.0183017,1367,1.840075
524340,3102000,852000,575,2.2909174e+09,0.21927433,3.7043703,29097.287,108477.68,6755.9219,118621.48,362339.56,20116408,1.05706e+12,0.77766401,1.2823099,0.62704474,1.8468069,7.7608709,0.98230666,0.90261525,2.0102489,1367,1.8412199
524341,3102000,854000,582,2.3166431e+09,0.20986438,0.023518173,29703.678,107926.02,6594.8013,124179.7,372447.56,20933772,1.127808e+12,0.76522291,1.3126497,0.60186142,1.8287446,8.1136379,1.0269569,0.90819919,1.966325,1367,1.8164045
524342,3102000,856000,587,2.3373591e+09,0.20828497,356.43951,30358.406,107410.53,6433.6807,128733.88,375524.84,21665108,1.188924e+12,0.7568652,1.3332689,0.60703206,1.8264916,8.1444883,1.0308617,0.90867913,1.9626647,1367,1.8164217
